tick,cycle,router_id,nocname,nps_type,queue_kind,inport,vc,depth
1566000,1566,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1567000,1567,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1567000,1567,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1567000,1567,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1567000,1567,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1568000,1568,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1568000,1568,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1568000,1568,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1568000,1568,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1569000,1569,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1569000,1569,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1569000,1569,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1569000,1569,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1570000,1570,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1570000,1570,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1570000,1570,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1570000,1570,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1571000,1571,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1571000,1571,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1571000,1571,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1571000,1571,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1572000,1572,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1572000,1572,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1572000,1572,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1572000,1572,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1573000,1573,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1573000,1573,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1573000,1573,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1573000,1573,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1574000,1574,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1574000,1574,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1574000,1574,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1574000,1574,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1575000,1575,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1575000,1575,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1575000,1575,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1575000,1575,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1576000,1576,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1576000,1576,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1576000,1576,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1576000,1576,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1577000,1577,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1577000,1577,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1577000,1577,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1577000,1577,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1578000,1578,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1578000,1578,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1578000,1578,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1578000,1578,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1579000,1579,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1579000,1579,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1579000,1579,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1579000,1579,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1580000,1580,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1580000,1580,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1580000,1580,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1580000,1580,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1581000,1581,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1581000,1581,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1581000,1581,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1581000,1581,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1582000,1582,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1582000,1582,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1582000,1582,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1582000,1582,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1583000,1583,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1583000,1583,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1583000,1583,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1583000,1583,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1584000,1584,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1584000,1584,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1584000,1584,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1584000,1584,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1585000,1585,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1585000,1585,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1585000,1585,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1585000,1585,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1586000,1586,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1586000,1586,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1586000,1586,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1586000,1586,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1587000,1587,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1587000,1587,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1587000,1587,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1587000,1587,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1588000,1588,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1588000,1588,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1588000,1588,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1588000,1588,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1589000,1589,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1589000,1589,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1589000,1589,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1589000,1589,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1590000,1590,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1590000,1590,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1590000,1590,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1590000,1590,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1591000,1591,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1591000,1591,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1591000,1591,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1591000,1591,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1592000,1592,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1592000,1592,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1592000,1592,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1592000,1592,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1593000,1593,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1593000,1593,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1593000,1593,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1593000,1593,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1594000,1594,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1594000,1594,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1594000,1594,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1594000,1594,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1595000,1595,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1595000,1595,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1595000,1595,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1595000,1595,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1596000,1596,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1596000,1596,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1596000,1596,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1596000,1596,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1597000,1597,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1597000,1597,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1597000,1597,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1597000,1597,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1598000,1598,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1598000,1598,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1598000,1598,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1598000,1598,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1599000,1599,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1599000,1599,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1599000,1599,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1599000,1599,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1600000,1600,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1600000,1600,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1600000,1600,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1600000,1600,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1601000,1601,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1601000,1601,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1601000,1601,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1601000,1601,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1602000,1602,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1602000,1602,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1602000,1602,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1602000,1602,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1603000,1603,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1603000,1603,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1603000,1603,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1603000,1603,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1604000,1604,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1604000,1604,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1604000,1604,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1604000,1604,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1605000,1605,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1605000,1605,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1605000,1605,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1605000,1605,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1606000,1606,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1606000,1606,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1606000,1606,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1606000,1606,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1607000,1607,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1607000,1607,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1607000,1607,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1607000,1607,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1608000,1608,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1608000,1608,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1608000,1608,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1608000,1608,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1609000,1609,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1609000,1609,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1609000,1609,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1609000,1609,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1610000,1610,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1610000,1610,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1610000,1610,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1610000,1610,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1611000,1611,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1611000,1611,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1611000,1611,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1611000,1611,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1612000,1612,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1612000,1612,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1612000,1612,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1612000,1612,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1613000,1613,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1613000,1613,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1613000,1613,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1613000,1613,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1614000,1614,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1614000,1614,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1614000,1614,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1614000,1614,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1615000,1615,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1615000,1615,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1615000,1615,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1615000,1615,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1616000,1616,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1616000,1616,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1616000,1616,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1616000,1616,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1617000,1617,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1617000,1617,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1617000,1617,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1617000,1617,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1618000,1618,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1618000,1618,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1618000,1618,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1618000,1618,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1619000,1619,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1619000,1619,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1619000,1619,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1619000,1619,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1620000,1620,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1620000,1620,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1620000,1620,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1620000,1620,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1621000,1621,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1621000,1621,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1621000,1621,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1621000,1621,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1622000,1622,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1622000,1622,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1622000,1622,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1622000,1622,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1623000,1623,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1623000,1623,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1623000,1623,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1623000,1623,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1624000,1624,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1624000,1624,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1624000,1624,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1624000,1624,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1625000,1625,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1625000,1625,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1625000,1625,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1625000,1625,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1626000,1626,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1626000,1626,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1626000,1626,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1626000,1626,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1627000,1627,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1627000,1627,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1627000,1627,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1627000,1627,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1628000,1628,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1628000,1628,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1628000,1628,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1628000,1628,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1629000,1629,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1629000,1629,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1629000,1629,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1629000,1629,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1630000,1630,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1630000,1630,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1630000,1630,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1630000,1630,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1631000,1631,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1631000,1631,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1631000,1631,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1631000,1631,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1632000,1632,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1632000,1632,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1632000,1632,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1632000,1632,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1633000,1633,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1633000,1633,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1633000,1633,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1633000,1633,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1634000,1634,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1634000,1634,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1634000,1634,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1634000,1634,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1635000,1635,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1635000,1635,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1635000,1635,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1635000,1635,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1636000,1636,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1636000,1636,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1636000,1636,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1636000,1636,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1637000,1637,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1637000,1637,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1637000,1637,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1637000,1637,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1638000,1638,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1638000,1638,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1638000,1638,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1638000,1638,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1639000,1639,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1639000,1639,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1639000,1639,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1639000,1639,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1640000,1640,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1640000,1640,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1640000,1640,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1640000,1640,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1641000,1641,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1641000,1641,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1641000,1641,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1641000,1641,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1642000,1642,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1642000,1642,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1642000,1642,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1642000,1642,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1643000,1643,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1643000,1643,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1643000,1643,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1643000,1643,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1644000,1644,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1644000,1644,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1644000,1644,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1644000,1644,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1645000,1645,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1645000,1645,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1645000,1645,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1645000,1645,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
1646000,1646,0,NOC_NPS_VNOC_X3Y1,VNOC,credit,0,-1,1
1646000,1646,0,NOC_NPS_VNOC_X3Y1,VNOC,data_vc,0,5,1
1646000,1646,1,NOC_NPS_VNOC_X3Y0,VNOC,credit,1,-1,1
1646000,1646,1,NOC_NPS_VNOC_X3Y0,VNOC,data_vc,1,5,1
